"game_id","Off_abbrev","Def_abbrev","fga","fgm","xpa","xpm","fga_0_39","fgm_0_39","fga_40_49","fgm_40_49","fga_50","fgm_50","player","Total_DKP","Total_FDP","Total_SDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"201910270nor","NOR","ARI",2,1,4,4,1,1,1,0,0,0,"Wil Lutz",7,7,7,"ARI","NOR",9,31,"False","dome","astroturf",72,45,0,-12.5,"NOR",47.5,2019-10-27
"201910270nor","ARI","NOR",3,3,0,0,2,2,0,0,1,1,"Zane Gonzalez",11,11,11,"ARI","NOR",9,31,"False","dome","astroturf",72,45,0,-12.5,"NOR",47.5,2019-10-27
"201910270nwe","CLE","NWE",2,2,1,1,1,1,1,1,0,0,"Austin Seibert",8,8,8,"CLE","NWE",13,27,"False","outdoors","grass",49,91,11,-9.5,"NWE",43,2019-10-27
"201910270nwe","NWE","CLE",4,2,3,3,4,2,0,0,0,0,"Mike Nugent",9,9,9,"CLE","NWE",13,27,"False","outdoors","grass",49,91,11,-9.5,"NWE",43,2019-10-27
"201910270oti","TEN","TAM",2,2,3,3,0,0,1,1,1,1,"Cody Parkey",12,12,12,"TAM","TEN",23,27,"False","outdoors","grass",59,67,3,-2,"TEN",45.5,2019-10-27
"201910270oti","TAM","TEN",3,3,0,0,2,2,1,1,0,0,"Matt Gay",10,10,10,"TAM","TEN",23,27,"False","outdoors","grass",59,67,3,-2,"TEN",45.5,2019-10-27
"201910270ram","LAR","CIN",1,1,3,3,1,1,0,0,0,0,"Greg Zuerlein",6,6,6,"CIN","LAR",10,24,"False","outdoors","grass",48,69,5,-12,"LAR",48.5,2019-10-27
"201910270ram","CIN","LAR",1,1,1,1,1,1,0,0,0,0,"Randy Bullock",4,4,4,"CIN","LAR",10,24,"False","outdoors","grass",48,69,5,-12,"LAR",48.5,2019-10-27
"201910270sfo","SFO","CAR",1,1,6,6,1,1,0,0,0,0,"Robbie Gould",9,9,9,"CAR","SFO",13,51,"False","outdoors","grass",66,20,19,-4.5,"SFO",41,2019-10-27
"201910270sfo","CAR","SFO",1,1,0,0,0,0,1,1,0,0,"Joey Slye",4,4,4,"CAR","SFO",13,51,"False","outdoors","grass",66,20,19,-4.5,"SFO",41,2019-10-27
"201910280pit","PIT","MIA",3,2,3,3,0,0,2,2,1,0,"Chris Boswell",11,11,11,"MIA","PIT",14,27,"False","outdoors","grass",59,50,2,-14,"PIT",44,2019-10-28
"201910280pit","0","0",0,0,2,2,0,0,0,0,0,0,"Jason Sanders",2,2,2,"MIA","PIT",14,27,"False","outdoors","grass",59,50,2,-14,"PIT",44,2019-10-28
"201910310crd","ARI","SFO",1,1,2,2,1,1,0,0,0,0,"Zane Gonzalez",5,5,5,"SFO","ARI",28,25,"False","retractable roof (closed)","grass",72,45,0,-10.5,"SFO",43.5,2019-10-31
"201910310crd","0","0",0,0,4,4,0,0,0,0,0,0,"Robbie Gould",4,4,4,"SFO","ARI",28,25,"False","retractable roof (closed)","grass",72,45,0,-10.5,"SFO",43.5,2019-10-31
"201911030buf","BUF","WAS",1,1,3,3,0,0,1,1,0,0,"Stephen Hauschka",7,7,7,"WAS","BUF",9,24,"False","outdoors","astroturf",42,56,18,-10.5,"BUF",37,2019-11-03
"201911030buf","WAS","BUF",3,3,0,0,3,3,0,0,0,0,"Dustin Hopkins",9,9,9,"WAS","BUF",9,24,"False","outdoors","astroturf",42,56,18,-10.5,"BUF",37,2019-11-03
"201911030car","TEN","CAR",3,0,2,2,0,0,2,0,1,0,"Ryan Succop",2,2,2,"TEN","CAR",20,30,"False","outdoors","grass",58,34,5,-3.5,"CAR",43,2019-11-03
"201911030car","CAR","TEN",2,1,4,3,1,1,1,0,0,0,"Joey Slye",6,6,6,"TEN","CAR",20,30,"False","outdoors","grass",58,34,5,-3.5,"CAR",43,2019-11-03
"201911030den","CLE","DEN",4,4,1,1,4,4,0,0,0,0,"Austin Seibert",13,13,13,"CLE","DEN",19,24,"False","outdoors","grass",55,32,4,-4,"CLE",39,2019-11-03
"201911030den","DEN","CLE",1,1,3,3,0,0,1,1,0,0,"Brandon McManus",7,7,7,"CLE","DEN",19,24,"False","outdoors","grass",55,32,4,-4,"CLE",39,2019-11-03
"201911030jax","JAX","HOU",1,1,0,0,1,1,0,0,0,0,"Josh Lambo",3,3,3,"HOU","JAX",26,3,"False","outdoors","grass",53,54,6,-1,"JAX",46,2019-11-03
"201911030jax","HOU","JAX",3,2,3,2,0,0,1,1,2,1,"Ka'imi Fairbairn",11,11,11,"HOU","JAX",26,3,"False","outdoors","grass",53,54,6,-1,"JAX",46,2019-11-03
"201911030kan","MIN","KAN",1,1,3,2,1,1,0,0,0,0,"Dan Bailey",5,5,5,"MIN","KAN",23,26,"False","outdoors","grass",54,37,15,-5.5,"MIN",46,2019-11-03
"201911030kan","KAN","MIN",4,4,2,2,1,1,2,2,1,1,"Harrison Butker",18,18,18,"MIN","KAN",23,26,"False","outdoors","grass",54,37,15,-5.5,"MIN",46,2019-11-03
"201911030mia","NYJ","MIA",4,3,1,1,1,1,2,1,1,1,"Sam Ficken",13,13,13,"NYJ","MIA",18,26,"False","outdoors","grass",85,64,11,-3.5,"NYJ",42.5,2019-11-03
"201911030mia","MIA","NYJ",2,1,3,3,1,1,1,0,0,0,"Jason Sanders",6,6,6,"NYJ","MIA",18,26,"False","outdoors","grass",85,64,11,-3.5,"NYJ",42.5,2019-11-03
"201911030phi","0","0",0,3,2,1,3,3,0,0,0,0,"Jake Elliott",10,10,10,"CHI","PHI",14,22,"False","outdoors","grass",52,37,13,-5,"PHI",41,2019-11-03
"201911030phi","0","0",0,0,2,2,0,0,0,0,0,0,"Eddy Pineiro",2,2,2,"CHI","PHI",14,22,"False","outdoors","grass",52,37,13,-5,"PHI",41,2019-11-03
"201911030pit","IND","PIT",2,1,2,1,1,1,1,0,0,0,"Adam Vinatieri",4,4,4,"IND","PIT",24,26,"False","outdoors","grass",48,47,12,-1,"PIT",39.5,2019-11-03
"201911030pit","PIT","IND",4,4,2,2,3,3,0,0,1,1,"Chris Boswell",16,16,16,"IND","PIT",24,26,"False","outdoors","grass",48,47,12,-1,"PIT",39.5,2019-11-03
"201911030rai","LVR","DET",2,1,4,4,1,1,1,0,0,0,"Daniel Carlson",7,7,7,"DET","LVR",24,31,"False","outdoors","grass",71,34,6,-2.5,"LVR",51.5,2019-11-03
"201911030rai","DET","LVR",1,1,3,3,1,1,0,0,0,0,"Matt Prater",6,6,6,"DET","LVR",24,31,"False","outdoors","grass",71,34,6,-2.5,"LVR",51.5,2019-11-03
"201911030rav","BAL","NWE",1,1,5,4,1,1,0,0,0,0,"Justin Tucker",7,7,7,"NWE","BAL",20,37,"False","outdoors","grass",48,41,1,-3,"NWE",44.5,2019-11-03
"201911030rav","NWE","BAL",2,2,2,2,2,2,0,0,0,0,"Nick Folk",8,8,8,"NWE","BAL",20,37,"False","outdoors","grass",48,41,1,-3,"NWE",44.5,2019-11-03
"201911030sdg","GNB","LAC",1,1,0,0,0,0,0,0,1,1,"Mason Crosby",5,5,5,"GNB","LAC",11,26,"False","outdoors","grass",72,45,0,-4,"GNB",50,2019-11-03
"201911030sdg","LAC","GNB",5,4,2,2,2,2,3,2,0,0,"Michael Badgley",16,16,16,"GNB","LAC",11,26,"False","outdoors","grass",72,45,0,-4,"GNB",50,2019-11-03
"201911030sea","TAM","SEA",3,2,4,4,0,0,2,2,1,0,"Matt Gay",12,12,12,"TAM","SEA",34,40,"True","outdoors","fieldturf",54,66,6,-4,"SEA",51,2019-11-03
"201911030sea","SEA","TAM",4,2,3,2,2,2,2,0,0,0,"Jason Myers",8,8,8,"TAM","SEA",34,40,"True","outdoors","fieldturf",54,66,6,-4,"SEA",51,2019-11-03
"201911040nyg","NYG","DAL",4,4,1,0,4,4,0,0,0,0,"Aldrick Rosas",12,12,12,"DAL","NYG",37,18,"False","outdoors","fieldturf ",51,58,10,-6.5,"DAL",48.5,2019-11-04
"201911040nyg","DAL","NYG",4,3,4,4,2,2,0,0,2,1,"Brett Maher",15,15,15,"DAL","NYG",37,18,"False","outdoors","fieldturf ",51,58,10,-6.5,"DAL",48.5,2019-11-04
"201911070rai","LVR","LAC",3,2,3,2,1,1,1,1,1,0,"Daniel Carlson",9,9,9,"LAC","LVR",24,26,"False","outdoors","grass",54,84,9,-1,"LAC",49,2019-11-07
"201911070rai","LAC","LVR",1,1,3,3,1,1,0,0,0,0,"Michael Badgley",6,6,6,"LAC","LVR",24,26,"False","outdoors","grass",54,84,9,-1,"LAC",49,2019-11-07
"201911100chi","0","0",0,0,3,2,0,0,0,0,0,0,"Eddy Pineiro",2,2,2,"DET","CHI",13,20,"False","outdoors","grass",40,80,12,-6,"CHI",38,2019-11-10
"201911100chi","DET","CHI",2,2,1,1,1,1,0,0,1,1,"Matt Prater",9,9,9,"DET","CHI",13,20,"False","outdoors","grass",40,80,12,-6,"CHI",38,2019-11-10
"201911100cin","CIN","BAL",2,2,1,1,0,0,2,2,0,0,"Randy Bullock",9,9,9,"BAL","CIN",49,13,"False","outdoors","grass",56,53,9,-10.5,"BAL",44,2019-11-10
"201911100cin","0","0",0,0,7,7,0,0,0,0,0,0,"Justin Tucker",7,7,7,"BAL","CIN",49,13,"False","outdoors","grass",56,53,9,-10.5,"BAL",44,2019-11-10
"201911100cle","CLE","BUF",2,2,2,1,1,1,1,1,0,0,"Austin Seibert",8,8,8,"BUF","CLE",16,19,"False","outdoors","grass",72,45,0,-3,"CLE",42,2019-11-10
"201911100cle","BUF","CLE",2,0,2,2,1,0,0,0,1,0,"Stephen Hauschka",2,2,2,"BUF","CLE",16,19,"False","outdoors","grass",72,45,0,-3,"CLE",42,2019-11-10
"201911100clt","MIA","IND",3,3,1,1,0,0,3,3,0,0,"Jason Sanders",13,13,13,"MIA","IND",16,12,"False","retractable roof (closed)","fieldturf",72,45,0,-11,"IND",44.5,2019-11-10
"201911100clt","IND","MIA",2,2,1,0,2,2,0,0,0,0,"Adam Vinatieri",6,6,6,"MIA","IND",16,12,"False","retractable roof (closed)","fieldturf",72,45,0,-11,"IND",44.5,2019-11-10
"201911100dal","MIN","DAL",2,2,2,2,2,2,0,0,0,0,"Dan Bailey",8,8,8,"MIN","DAL",28,24,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",48.5,2019-11-10
"201911100dal","DAL","MIN",2,1,3,3,1,1,0,0,1,0,"Brett Maher",6,6,6,"MIN","DAL",28,24,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",48.5,2019-11-10
"201911100gnb","GNB","CAR",1,1,3,3,0,0,1,1,0,0,"Mason Crosby",7,7,7,"CAR","GNB",16,24,"False","outdoors","grass",72,45,0,-5,"GNB",49,2019-11-10
"201911100gnb","CAR","GNB",1,1,1,1,0,0,0,0,1,1,"Joey Slye",6,6,6,"CAR","GNB",16,24,"False","outdoors","grass",72,45,0,-5,"GNB",49,2019-11-10
"201911100nor","ATL","NOR",4,4,2,2,3,3,1,1,0,0,"Younghoe Koo",15,15,15,"ATL","NOR",26,9,"False","dome","astroturf",72,45,0,-14,"NOR",51.5,2019-11-10
"201911100nor","NOR","ATL",3,3,0,0,2,2,1,1,0,0,"Wil Lutz",10,10,10,"ATL","NOR",26,9,"False","dome","astroturf",72,45,0,-14,"NOR",51.5,2019-11-10
"201911100nyj","0","0",0,0,2,1,0,0,0,0,0,0,"Aldrick Rosas",1,1,1,"NYG","NYJ",27,34,"False","outdoors","fieldturf ",48,50,8,-3,"NYG",43,2019-11-10
"201911100nyj","NYJ","NYG",3,2,4,4,1,1,0,0,2,1,"Sam Ficken",12,12,12,"NYG","NYJ",27,34,"False","outdoors","fieldturf ",48,50,8,-3,"NYG",43,2019-11-10
"201911100oti","KAN","TEN",5,4,3,2,2,2,2,2,1,0,"Harrison Butker",16,16,16,"KAN","TEN",32,35,"False","outdoors","grass",63,35,9,-5,"KAN",49,2019-11-10
"201911100oti","0","0",0,0,4,3,0,0,0,0,0,0,"Ryan Succop",3,3,3,"KAN","TEN",32,35,"False","outdoors","grass",63,35,9,-5,"KAN",49,2019-11-10
"201911100pit","PIT","LAR",1,1,2,2,1,1,0,0,0,0,"Chris Boswell",5,5,5,"LAR","PIT",12,17,"False","outdoors","grass",55,44,12,-4,"LAR",43,2019-11-10
"201911100pit","LAR","PIT",2,1,1,1,1,1,0,0,1,0,"Greg Zuerlein",4,4,4,"LAR","PIT",12,17,"False","outdoors","grass",55,44,12,-4,"LAR",43,2019-11-10
"201911100tam","TAM","ARI",3,3,3,3,1,1,2,2,0,0,"Matt Gay",14,14,14,"ARI","TAM",27,30,"False","outdoors","grass",77,53,8,-5.5,"TAM",51,2019-11-10
"201911100tam","ARI","TAM",2,2,3,3,1,1,0,0,1,1,"Zane Gonzalez",11,11,11,"ARI","TAM",27,30,"False","outdoors","grass",77,53,8,-5.5,"TAM",51,2019-11-10
"201911110sfo","SFO","SEA",4,3,1,1,1,1,3,2,0,0,"Chase McLaughlin",12,12,12,"SEA","SFO",27,24,"True","outdoors","grass",77,32,3,-6.5,"SFO",47,2019-11-11
"201911110sfo","SEA","SFO",2,2,3,3,0,0,2,2,0,0,"Jason Myers",11,11,11,"SEA","SFO",27,24,"True","outdoors","grass",77,32,3,-6.5,"SFO",47,2019-11-11
"201911140cle","CLE","PIT",2,0,3,3,0,0,2,0,0,0,"Austin Seibert",3,3,3,"PIT","CLE",7,21,"False","outdoors","grass",36,57,10,-3,"CLE",41.5,2019-11-14
"201911140cle","PIT","CLE",1,0,1,1,0,0,1,0,0,0,"Chris Boswell",1,1,1,"PIT","CLE",7,21,"False","outdoors","grass",36,57,10,-3,"CLE",41.5,2019-11-14
"201911170car","CAR","ATL",1,1,0,0,1,1,0,0,0,0,"Joey Slye",3,3,3,"ATL","CAR",29,3,"False","outdoors","grass",51,50,11,-3.5,"CAR",49,2019-11-17
"201911170car","ATL","CAR",4,3,2,2,4,3,0,0,0,0,"Younghoe Koo",11,11,11,"ATL","CAR",29,3,"False","outdoors","grass",51,50,11,-3.5,"CAR",49,2019-11-17
"201911170clt","JAX","IND",1,0,1,1,0,0,1,0,0,0,"Josh Lambo",1,1,1,"JAX","IND",13,33,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"IND",41.5,2019-11-17
"201911170clt","IND","JAX",1,1,4,4,1,1,0,0,0,0,"Adam Vinatieri",7,7,7,"JAX","IND",13,33,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"IND",41.5,2019-11-17
"201911170det","0","0",0,0,3,3,0,0,0,0,0,0,"Matt Prater",3,3,3,"DAL","DET",35,27,"False","dome","fieldturf",72,45,0,-7.5,"DAL",46.5,2019-11-17
