"game_id","team","def_int","def_int_td","sacks","fumbles_rec","fumbles_rec_td","blocked_kick","safety","def_two_point_conv","total_ret_td","Team_abbrev","Opponent_abbrev","Opponent_score","points_allowed_0","points_allowed_1_6","points_allowed_7_13","points_allowed_14_20","points_allowed_21_27","points_allowed_28_34","points_allowed_35","Total_DKP","Total_FDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"201911240atl","ATL",2,0,0,0,0,0,0,0,0,"ATL","TAM",35,0,0,0,0,0,0,1,0,0,"TAM","ATL",35,22,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"ATL",51.5,2019-11-24
"201911240atl","TAM",1,0,6,1,1,0,0,0,0,"TAM","ATL",22,0,0,0,0,1,0,0,16,16,"TAM","ATL",35,22,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"ATL",51.5,2019-11-24
"201911240buf","DEN",1,0,1,0,0,0,0,0,0,"DEN","BUF",20,0,0,0,1,0,0,0,4,4,"DEN","BUF",3,20,"False","outdoors","astroturf",40,75,17,-3.5,"BUF",37,2019-11-24
"201911240buf","BUF",1,0,4,0,0,0,0,0,0,"BUF","DEN",3,0,1,0,0,0,0,0,13,13,"DEN","BUF",3,20,"False","outdoors","astroturf",40,75,17,-3.5,"BUF",37,2019-11-24
"201911240chi","CHI",0,0,1,1,0,0,0,0,0,"CHI","NYG",14,0,0,0,1,0,0,0,4,4,"NYG","CHI",14,19,"False","outdoors","grass",48,59,12,-6,"CHI",41,2019-11-24
"201911240chi","NYG",2,0,2,0,0,0,0,0,0,"NYG","CHI",19,0,0,0,1,0,0,0,7,7,"NYG","CHI",14,19,"False","outdoors","grass",48,59,12,-6,"CHI",41,2019-11-24
"201911240cin","PIT",0,0,4,2,0,0,0,0,0,"PIT","CIN",10,0,0,1,0,0,0,0,12,12,"PIT","CIN",16,10,"False","outdoors","grass",46,62,10,-5.5,"PIT",37.5,2019-11-24
"201911240cin","CIN",1,0,3,0,0,0,0,0,0,"CIN","PIT",16,0,0,0,1,0,0,0,6,6,"PIT","CIN",16,10,"False","outdoors","grass",46,62,10,-5.5,"PIT",37.5,2019-11-24
"201911240cle","CLE",2,0,4,0,0,0,0,0,0,"CLE","MIA",24,0,0,0,0,1,0,0,8,8,"MIA","CLE",24,41,"False","outdoors","grass",39,73,14,-11,"CLE",45.5,2019-11-24
"201911240cle","MIA",1,0,1,0,0,0,0,0,0,"MIA","CLE",41,0,0,0,0,0,0,1,-1,-1,"MIA","CLE",24,41,"False","outdoors","grass",39,73,14,-11,"CLE",45.5,2019-11-24
"201911240nor","NOR",0,0,4,0,0,0,0,0,0,"NOR","CAR",31,0,0,0,0,0,1,0,3,3,"CAR","NOR",31,34,"False","dome","astroturf",72,45,0,-10,"NOR",46,2019-11-24
"201911240nor","CAR",1,0,2,0,0,0,0,0,0,"CAR","NOR",34,0,0,0,0,0,1,0,3,3,"CAR","NOR",31,34,"False","dome","astroturf",72,45,0,-10,"NOR",46,2019-11-24
"201911240nwe","DAL",0,0,2,0,0,0,0,0,0,"DAL","NWE",13,0,0,1,0,0,0,0,6,6,"DAL","NWE",9,13,"False","outdoors","grass",38,90,16,-5.5,"NWE",44,2019-11-24
"201911240nwe","NWE",1,0,0,0,0,1,0,0,0,"NWE","DAL",9,0,0,1,0,0,0,0,8,8,"DAL","NWE",9,13,"False","outdoors","grass",38,90,16,-5.5,"NWE",44,2019-11-24
"201911240nyj","NYJ",1,1,1,1,0,0,0,0,0,"NYJ","LVR",3,0,1,0,0,0,0,0,18,18,"LVR","NYJ",3,34,"False","outdoors","fieldturf ",43,93,12,-3.5,"LVR",45,2019-11-24
"201911240oti","TEN",0,0,3,0,0,0,0,0,0,"TEN","JAX",20,0,0,0,1,0,0,0,4,4,"JAX","TEN",20,42,"False","outdoors","grass",52,54,9,-4.5,"TEN",42,2019-11-24
"201911240oti","JAX",0,0,1,2,0,0,0,0,0,"JAX","TEN",42,0,0,0,0,0,0,1,1,1,"JAX","TEN",20,42,"False","outdoors","grass",52,54,9,-4.5,"TEN",42,2019-11-24
"201911240phi","PHI",1,0,6,1,0,0,0,0,0,"PHI","SEA",17,0,0,0,1,0,0,0,11,11,"SEA","PHI",17,9,"False","outdoors","grass",40,78,17,-1,"SEA",45.5,2019-11-24
"201911240phi","SEA",2,0,3,3,0,0,0,0,0,"SEA","PHI",9,0,0,1,0,0,0,0,17,17,"SEA","PHI",17,9,"False","outdoors","grass",40,78,17,-1,"SEA",45.5,2019-11-24
"201911240sfo","SFO",0,0,5,1,0,0,0,0,0,"SFO","GNB",8,0,0,1,0,0,0,0,11,11,"GNB","SFO",8,37,"False","outdoors","grass",63,40,7,-3,"SFO",48,2019-11-24
"201911240sfo","GNB",0,0,3,0,0,0,0,0,0,"GNB","SFO",37,0,0,0,0,0,0,1,-1,-1,"GNB","SFO",8,37,"False","outdoors","grass",63,40,7,-3,"SFO",48,2019-11-24
"201911240was","DET",1,0,3,1,0,0,0,0,0,"DET","WAS",19,0,0,0,1,0,0,0,8,8,"DET","WAS",16,19,"False","outdoors","grass",46,56,17,-4,"DET",39,2019-11-24
"201911240was","WAS",3,0,6,1,0,0,0,0,1,"WAS","DET",16,0,0,0,1,0,0,0,21,21,"DET","WAS",16,19,"False","outdoors","grass",46,56,17,-4,"DET",39,2019-11-24
"201911250ram","LAR",0,0,3,0,0,0,0,0,0,"LAR","BAL",45,0,0,0,0,0,0,1,-1,-1,"BAL","LAR",45,6,"False","outdoors","grass",62,64,5,-3.5,"BAL",47,2019-11-25
"201911250ram","BAL",2,0,2,0,0,0,0,0,0,"BAL","LAR",6,0,1,0,0,0,0,0,13,13,"BAL","LAR",45,6,"False","outdoors","grass",62,64,5,-3.5,"BAL",47,2019-11-25
"201911280atl","ATL",0,0,0,0,0,0,0,0,0,"ATL","NOR",26,0,0,0,0,1,0,0,0,0,"NOR","ATL",26,18,"False","retractable roof (closed)","fieldturf",72,45,0,-7,"NOR",48,2019-11-28
"201911280atl","NOR",2,0,9,1,0,0,0,0,0,"NOR","ATL",18,0,0,0,1,0,0,0,16,16,"NOR","ATL",26,18,"False","retractable roof (closed)","fieldturf",72,45,0,-7,"NOR",48,2019-11-28
"201911280dal","DAL",0,0,4,0,0,0,0,0,0,"DAL","BUF",26,0,0,0,0,1,0,0,4,4,"BUF","DAL",26,15,"False","retractable roof (closed)","fieldturf",72,45,0,-6.5,"DAL",46.5,2019-11-28
"201911280dal","BUF",1,0,4,1,0,0,0,0,0,"BUF","DAL",15,0,0,0,1,0,0,0,9,9,"BUF","DAL",26,15,"False","retractable roof (closed)","fieldturf",72,45,0,-6.5,"DAL",46.5,2019-11-28
"201911280det","CHI",1,0,2,0,0,0,0,0,0,"CHI","DET",20,0,0,0,1,0,0,0,5,5,"CHI","DET",24,20,"False","dome","fieldturf",72,45,0,-5.5,"CHI",37.5,2019-11-28
"201911280det","DET",1,0,1,0,0,0,0,0,0,"DET","CHI",24,0,0,0,0,1,0,0,3,3,"CHI","DET",24,20,"False","dome","fieldturf",72,45,0,-5.5,"CHI",37.5,2019-11-28
"201912010car","CAR",0,0,5,0,0,1,0,0,0,"CAR","WAS",29,0,0,0,0,0,1,0,6,6,"WAS","CAR",29,21,"False","outdoors","grass",64,77,16,-10.5,"CAR",38.5,2019-12-01
"201912010car","WAS",1,0,7,1,0,0,0,0,0,"WAS","CAR",21,0,0,0,0,1,0,0,11,11,"WAS","CAR",29,21,"False","outdoors","grass",64,77,16,-10.5,"CAR",38.5,2019-12-01
"201912010cin","CIN",0,0,4,0,0,0,0,0,0,"CIN","NYJ",6,0,1,0,0,0,0,0,11,11,"NYJ","CIN",6,22,"False","outdoors","grass",46,77,15,-2.5,"NYJ",43,2019-12-01
"201912010cin","NYJ",0,0,1,0,0,0,0,0,0,"NYJ","CIN",22,0,0,0,0,1,0,0,1,1,"NYJ","CIN",6,22,"False","outdoors","grass",46,77,15,-2.5,"NYJ",43,2019-12-01
"201912010clt","IND",0,0,6,2,0,0,0,0,0,"IND","TEN",31,0,0,0,0,0,1,0,9,9,"TEN","IND",31,17,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"TEN",41.5,2019-12-01
"201912010clt","TEN",2,0,3,1,0,1,0,0,0,"TEN","IND",17,0,0,0,1,0,0,0,12,12,"TEN","IND",31,17,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"TEN",41.5,2019-12-01
"201912010crd","ARI",0,0,1,0,0,0,0,0,0,"ARI","LAR",34,0,0,0,0,0,1,0,0,0,"LAR","ARI",34,7,"False","retractable roof (closed)","grass",72,45,0,-2.5,"LAR",47,2019-12-01
"201912010crd","LAR",1,1,6,0,0,0,0,0,0,"LAR","ARI",7,0,0,1,0,0,0,0,18,18,"LAR","ARI",34,7,"False","retractable roof (closed)","grass",72,45,0,-2.5,"LAR",47,2019-12-01
"201912010den","LAC",1,0,0,0,0,0,0,0,0,"LAC","DEN",23,0,0,0,0,1,0,0,2,2,"LAC","DEN",20,23,"False","outdoors","grass",33,51,7,-4.5,"LAC",39,2019-12-01
"201912010den","DEN",1,0,3,0,0,0,0,0,0,"DEN","LAC",20,0,0,0,1,0,0,0,6,6,"LAC","DEN",20,23,"False","outdoors","grass",33,51,7,-4.5,"LAC",39,2019-12-01
"201912010htx","NWE",0,0,3,0,0,0,0,0,0,"NWE","HOU",28,0,0,0,0,0,1,0,2,2,"NWE","HOU",22,28,"False","retractable roof (closed)","grass",72,45,0,-3.5,"NWE",47,2019-12-01
"201912010htx","HOU",1,0,3,0,0,0,0,0,0,"HOU","NWE",22,0,0,0,0,1,0,0,5,5,"NWE","HOU",22,28,"False","retractable roof (closed)","grass",72,45,0,-3.5,"NWE",47,2019-12-01
"201912010jax","JAX",0,0,4,1,0,0,0,0,0,"JAX","TAM",28,0,0,0,0,0,1,0,5,5,"TAM","JAX",28,11,"False","outdoors","grass",72,45,0,-3,"TAM",46.5,2019-12-01
"201912010jax","TAM",2,0,5,2,1,0,0,0,0,"TAM","JAX",11,0,0,1,0,0,0,0,23,23,"TAM","JAX",28,11,"False","outdoors","grass",72,45,0,-3,"TAM",46.5,2019-12-01
"201912010kan","KAN",2,1,2,1,0,0,0,0,0,"KAN","LVR",9,0,0,1,0,0,0,0,18,18,"LVR","KAN",9,40,"False","outdoors","grass",36,55,20,-11.5,"KAN",49.5,2019-12-01
"201912010mia","PHI",1,0,3,0,0,0,0,0,0,"PHI","MIA",37,0,0,0,0,0,0,1,1,1,"PHI","MIA",31,37,"False","outdoors","grass",72,45,0,-10.5,"PHI",45,2019-12-01
"201912010mia","MIA",1,0,2,0,0,0,0,0,0,"MIA","PHI",31,0,0,0,0,0,1,0,3,3,"PHI","MIA",31,37,"False","outdoors","grass",72,45,0,-10.5,"PHI",45,2019-12-01
"201912010nyg","GNB",3,0,0,0,0,0,0,0,0,"GNB","NYG",13,0,0,1,0,0,0,0,10,10,"GNB","NYG",31,13,"False","outdoors","fieldturf ",32,86,10,-6.5,"GNB",43.5,2019-12-01
"201912010nyg","NYG",0,0,0,0,0,0,0,0,0,"NYG","GNB",31,0,0,0,0,0,1,0,-1,-1,"GNB","NYG",31,13,"False","outdoors","fieldturf ",32,86,10,-6.5,"GNB",43.5,2019-12-01
"201912010pit","PIT",1,0,5,1,0,0,0,0,0,"PIT","CLE",13,0,0,1,0,0,0,0,13,13,"CLE","PIT",13,20,"False","outdoors","grass",46,91,6,-1,"CLE",40,2019-12-01
"201912010pit","CLE",1,0,1,0,0,0,0,0,0,"CLE","PIT",20,0,0,0,1,0,0,0,4,4,"CLE","PIT",13,20,"False","outdoors","grass",46,91,6,-1,"CLE",40,2019-12-01
"201912010rav","BAL",0,0,2,1,0,0,0,0,0,"BAL","SFO",17,0,0,0,1,0,0,0,5,5,"SFO","BAL",17,20,"False","outdoors","grass",40,91,13,-5.5,"BAL",45,2019-12-01
"201912010rav","SFO",0,0,1,1,0,0,0,0,0,"SFO","BAL",20,0,0,0,1,0,0,0,4,4,"SFO","BAL",17,20,"False","outdoors","grass",40,91,13,-5.5,"BAL",45,2019-12-01
"201912020sea","SEA",1,0,0,2,0,0,0,0,0,"SEA","MIN",30,0,0,0,0,0,1,0,5,5,"MIN","SEA",30,37,"False","outdoors","fieldturf",51,65,1,-2.5,"SEA",48,2019-12-02
"201912020sea","MIN",1,1,2,1,0,0,0,0,0,"MIN","SEA",37,0,0,0,0,0,0,1,8,8,"MIN","SEA",30,37,"False","outdoors","fieldturf",51,65,1,-2.5,"SEA",48,2019-12-02
"201912050chi","CHI",0,0,2,0,0,0,0,0,0,"CHI","DAL",24,0,0,0,0,1,0,0,2,2,"DAL","CHI",24,31,"False","outdoors","grass",44,66,9,-3,"DAL",43,2019-12-05
"201912050chi","DAL",1,0,2,1,0,0,0,0,0,"DAL","CHI",31,0,0,0,0,0,1,0,5,5,"DAL","CHI",24,31,"False","outdoors","grass",44,66,9,-3,"DAL",43,2019-12-05
"201912080atl","ATL",2,0,5,1,0,0,0,0,0,"ATL","CAR",20,0,0,0,1,0,0,0,12,12,"CAR","ATL",20,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"ATL",48,2019-12-08
"201912080atl","CAR",0,0,1,0,0,0,0,0,0,"CAR","ATL",40,0,0,0,0,0,0,1,-3,-3,"CAR","ATL",20,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"ATL",48,2019-12-08
"201912080buf","BAL",0,0,6,1,0,0,0,0,0,"BAL","BUF",17,0,0,0,1,0,0,0,9,9,"BAL","BUF",24,17,"False","outdoors","astroturf",43,48,18,-6.5,"BAL",44,2019-12-08
"201912080buf","BUF",1,0,1,0,0,0,0,0,0,"BUF","BAL",24,0,0,0,0,1,0,0,3,3,"BAL","BUF",24,17,"False","outdoors","astroturf",43,48,18,-6.5,"BAL",44,2019-12-08
"201912080cle","CIN",2,0,1,0,0,0,0,0,0,"CIN","CLE",27,0,0,0,0,1,0,0,5,5,"CIN","CLE",19,27,"False","outdoors","grass",48,58,16,-6.5,"CLE",43,2019-12-08
"201912080cle","CLE",1,1,2,0,0,0,0,0,0,"CLE","CIN",19,0,0,0,1,0,0,0,11,11,"CIN","CLE",19,27,"False","outdoors","grass",48,58,16,-6.5,"CLE",43,2019-12-08
"201912080crd","ARI",0,0,3,2,0,0,0,0,0,"ARI","PIT",23,0,0,0,0,1,0,0,7,7,"PIT","ARI",23,17,"False","retractable roof (closed)","grass",72,45,0,-2.5,"PIT",43.5,2019-12-08
"201912080crd","PIT",3,0,4,0,0,0,0,0,1,"PIT","ARI",17,0,0,0,1,0,0,0,17,17,"PIT","ARI",23,17,"False","retractable roof (closed)","grass",72,45,0,-2.5,"PIT",43.5,2019-12-08
"201912080gnb","WAS",0,0,4,1,0,0,0,0,0,"WAS","GNB",20,0,0,0,1,0,0,0,7,7,"WAS","GNB",15,20,"False","outdoors","grass",37,75,10,-13,"GNB",42.5,2019-12-08
"201912080gnb","GNB",1,0,4,0,0,0,0,0,0,"GNB","WAS",15,0,0,0,1,0,0,0,7,7,"WAS","GNB",15,20,"False","outdoors","grass",37,75,10,-13,"GNB",42.5,2019-12-08
"201912080htx","HOU",1,0,1,0,0,0,0,0,0,"HOU","DEN",38,0,0,0,0,0,0,1,-1,-1,"DEN","HOU",38,24,"False","retractable roof (closed)","grass",72,45,0,-8,"HOU",42.5,2019-12-08
"201912080htx","DEN",2,0,3,1,1,0,0,0,0,"DEN","HOU",24,0,0,0,0,1,0,0,15,15,"DEN","HOU",38,24,"False","retractable roof (closed)","grass",72,45,0,-8,"HOU",42.5,2019-12-08
"201912080jax","JAX",0,0,1,0,0,0,0,0,0,"JAX","LAC",45,0,0,0,0,0,0,1,-3,-3,"LAC","JAX",45,10,"False","outdoors","grass",72,45,0,-3.5,"LAC",42,2019-12-08
"201912080jax","LAC",0,0,2,0,0,0,0,0,0,"LAC","JAX",10,0,0,1,0,0,0,0,6,6,"LAC","JAX",45,10,"False","outdoors","grass",72,45,0,-3.5,"LAC",42,2019-12-08
"201912080min","MIN",2,0,5,0,0,0,0,0,0,"MIN","DET",7,0,0,1,0,0,0,0,13,13,"DET","MIN",7,20,"False","dome","sportturf",72,45,0,-12,"MIN",43.5,2019-12-08
"201912080min","DET",0,0,1,0,0,0,0,0,0,"DET","MIN",20,0,0,0,1,0,0,0,2,2,"DET","MIN",7,20,"False","dome","sportturf",72,45,0,-12,"MIN",43.5,2019-12-08
"201912080nor","NOR",1,0,3,0,0,0,0,0,0,"NOR","SFO",48,0,0,0,0,0,0,1,1,1,"SFO","NOR",48,46,"False","dome","astroturf",72,45,0,-1,"NOR",45,2019-12-08
"201912080nor","SFO",0,0,0,1,0,0,0,0,0,"SFO","NOR",46,0,0,0,0,0,0,1,-2,-2,"SFO","NOR",48,46,"False","dome","astroturf",72,45,0,-1,"NOR",45,2019-12-08
"201912080nwe","NWE",1,0,1,1,0,1,0,0,0,"NWE","KAN",23,0,0,0,0,1,0,0,7,7,"KAN","NWE",23,16,"False","outdoors","grass",32,56,8,-3,"NWE",49.5,2019-12-08
"201912080nwe","KAN",1,0,3,0,0,1,0,0,0,"KAN","NWE",16,0,0,0,1,0,0,0,8,8,"KAN","NWE",23,16,"False","outdoors","grass",32,56,8,-3,"NWE",49.5,2019-12-08
"201912080nyj","MIA",1,0,1,0,0,0,0,0,0,"MIA","NYJ",22,0,0,0,0,1,0,0,3,3,"MIA","NYJ",21,22,"False","outdoors","fieldturf ",41,47,9,-5,"NYJ",47,2019-12-08
"201912080nyj","NYJ",1,0,2,0,0,0,0,0,0,"NYJ","MIA",21,0,0,0,0,1,0,0,4,4,"MIA","NYJ",21,22,"False","outdoors","fieldturf ",41,47,9,-5,"NYJ",47,2019-12-08
"201912080rai","TEN",0,0,2,1,1,0,0,0,0,"TEN","LVR",21,0,0,0,0,1,0,0,10,10,"TEN","LVR",42,21,"False","outdoors","grass",59,78,5,-3,"TEN",47,2019-12-08
"201912080ram","LAR",1,0,5,0,0,0,0,0,0,"LAR","SEA",12,0,0,1,0,0,0,0,11,11,"SEA","LAR",12,28,"False","outdoors","grass",60,79,4,-1,"LAR",47.5,2019-12-08
"201912080ram","SEA",2,1,0,0,0,0,0,0,0,"SEA","LAR",28,0,0,0,0,0,1,0,9,9,"SEA","LAR",12,28,"False","outdoors","grass",60,79,4,-1,"LAR",47.5,2019-12-08
"201912080tam","TAM",0,0,1,1,0,0,0,0,0,"TAM","IND",35,0,0,0,0,0,0,1,-1,-1,"IND","TAM",35,38,"False","outdoors","grass",78,58,9,-3,"TAM",46.5,2019-12-08
"201912080tam","IND",3,1,1,1,0,0,0,0,0,"IND","TAM",38,0,0,0,0,0,0,1,11,11,"IND","TAM",35,38,"False","outdoors","grass",78,58,9,-3,"TAM",46.5,2019-12-08
"201912090phi","NYG",0,0,3,1,0,0,0,0,0,"NYG","PHI",23,0,0,0,0,1,0,0,5,5,"NYG","PHI",17,23,"True","outdoors","grass",53,87,11,-9.5,"PHI",45.5,2019-12-09
"201912090phi","PHI",0,0,2,0,0,0,0,0,0,"PHI","NYG",17,0,0,0,1,0,0,0,3,3,"NYG","PHI",17,23,"True","outdoors","grass",53,87,11,-9.5,"PHI",45.5,2019-12-09
"201912120rav","NYJ",0,0,1,0,0,1,0,0,0,"NYJ","BAL",42,0,0,0,0,0,0,1,-1,-1,"NYJ","BAL",21,42,"False","outdoors","grass",33,55,3,-17,"BAL",44,2019-12-12
"201912120rav","BAL",1,0,1,1,0,0,0,0,0,"BAL","NYJ",21,0,0,0,0,1,0,0,5,5,"NYJ","BAL",21,42,"False","outdoors","grass",33,55,3,-17,"BAL",44,2019-12-12
"201912150car","CAR",1,0,2,0,0,0,0,0,0,"CAR","SEA",30,0,0,0,0,0,1,0,3,3,"SEA","CAR",30,24,"False","outdoors","grass",56,45,5,-6,"SEA",48.5,2019-12-15
"201912150car","SEA",3,0,1,0,0,0,0,0,0,"SEA","CAR",24,0,0,0,0,1,0,0,7,7,"SEA","CAR",30,24,"False","outdoors","grass",56,45,5,-6,"SEA",48.5,2019-12-15
"201912150cin","NWE",4,1,0,1,0,0,0,0,0,"NWE","CIN",13,0,0,1,0,0,0,0,20,20,"NWE","CIN",34,13,"False","outdoors","grass",36,58,6,-10.5,"NWE",42,2019-12-15
"201912150cin","CIN",0,0,2,0,0,0,0,0,0,"CIN","NWE",34,0,0,0,0,0,1,0,1,1,"NWE","CIN",34,13,"False","outdoors","grass",36,58,6,-10.5,"NWE",42,2019-12-15
"201912150crd","ARI",1,0,1,1,0,0,0,0,0,"ARI","CLE",24,0,0,0,0,1,0,0,5,5,"CLE","ARI",24,38,"False","retractable roof (closed)","grass",72,45,0,-3,"CLE",49,2019-12-15
"201912150crd","CLE",1,0,0,0,0,0,0,0,0,"CLE","ARI",38,0,0,0,0,0,0,1,-2,-2,"CLE","ARI",24,38,"False","retractable roof (closed)","grass",72,45,0,-3,"CLE",49,2019-12-15
"201912150dal","LAR",0,0,0,0,0,0,0,0,0,"LAR","DAL",44,0,0,0,0,0,0,1,-4,-4,"LAR","DAL",21,44,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"LAR",48.5,2019-12-15
"201912150dal","DAL",1,0,2,0,0,0,0,0,0,"DAL","LAR",21,0,0,0,0,1,0,0,4,4,"LAR","DAL",21,44,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"LAR",48.5,2019-12-15
"201912150det","DET",1,0,2,0,0,0,0,0,0,"DET","TAM",38,0,0,0,0,0,0,1,0,0,"TAM","DET",38,17,"False","dome","fieldturf",72,45,0,-5.5,"TAM",46,2019-12-15
"201912150det","TAM",2,1,2,1,0,0,0,0,0,"TAM","DET",17,0,0,0,1,0,0,0,15,15,"TAM","DET",38,17,"False","dome","fieldturf",72,45,0,-5.5,"TAM",46,2019-12-15
"201912150gnb","CHI",0,0,1,0,0,0,0,0,0,"CHI","GNB",21,0,0,0,0,1,0,0,1,1,"CHI","GNB",13,21,"False","outdoors","grass",11,70,7,-4,"GNB",40,2019-12-15
"201912150gnb","GNB",2,0,3,1,0,0,0,0,0,"GNB","CHI",13,0,0,1,0,0,0,0,13,13,"CHI","GNB",13,21,"False","outdoors","grass",11,70,7,-4,"GNB",40,2019-12-15
"201912150kan","DEN",1,0,3,0,0,0,0,0,0,"DEN","KAN",23,0,0,0,0,1,0,0,5,5,"DEN","KAN",3,23,"False","outdoors","grass",24,88,8,-10,"KAN",43,2019-12-15
"201912150kan","KAN",1,0,2,0,0,0,0,0,0,"KAN","DEN",3,0,1,0,0,0,0,0,11,11,"DEN","KAN",3,23,"False","outdoors","grass",24,88,8,-10,"KAN",43,2019-12-15
"201912150nyg","MIA",3,0,1,0,0,0,0,0,0,"MIA","NYG",36,0,0,0,0,0,0,1,3,3,"MIA","NYG",20,36,"False","outdoors","fieldturf ",48,42,19,-3.5,"NYG",47,2019-12-15
"201912150nyg","NYG",0,0,3,1,0,0,1,0,0,"NYG","MIA",20,0,0,0,1,0,0,0,8,8,"MIA","NYG",20,36,"False","outdoors","fieldturf ",48,42,19,-3.5,"NYG",47,2019-12-15
"201912150oti","HOU",1,0,2,0,0,1,0,0,0,"HOU","TEN",21,0,0,0,0,1,0,0,6,6,"HOU","TEN",24,21,"False","outdoors","grass",45,71,4,-3,"TEN",50,2019-12-15
"201912150oti","TEN",2,0,1,0,0,0,0,0,0,"TEN","HOU",24,0,0,0,0,1,0,0,5,5,"HOU","TEN",24,21,"False","outdoors","grass",45,71,4,-3,"TEN",50,2019-12-15
"201912150pit","PIT",1,0,1,1,0,0,0,0,0,"PIT","BUF",17,0,0,0,1,0,0,0,6,6,"BUF","PIT",17,10,"False","outdoors","grass",31,67,6,-1,"PIT",37,2019-12-15
"201912150pit","BUF",4,0,4,1,0,0,0,0,0,"BUF","PIT",10,0,0,1,0,0,0,0,18,18,"BUF","PIT",17,10,"False","outdoors","grass",31,67,6,-1,"PIT",37,2019-12-15
"201912150rai","JAX",0,0,4,0,0,0,0,0,0,"JAX","LVR",16,0,0,0,1,0,0,0,5,5,"JAX","LVR",20,16,"False","outdoors","grass",59,52,7,-7,"LVR",47,2019-12-15
"201912150sdg","LAC",1,0,0,0,0,0,0,0,0,"LAC","MIN",39,0,0,0,0,0,0,1,-2,-2,"MIN","LAC",39,10,"False","outdoors","grass",64,28,14,-1,"MIN",45,2019-12-15
"201912150sdg","MIN",3,0,3,4,1,0,0,0,0,"MIN","LAC",10,0,0,1,0,0,0,0,27,27,"MIN","LAC",39,10,"False","outdoors","grass",64,28,14,-1,"MIN",45,2019-12-15
"201912150sfo","ATL",0,0,1,2,1,0,0,0,0,"ATL","SFO",22,0,0,0,0,1,0,0,11,11,"ATL","SFO",29,22,"False","outdoors","grass",55,58,6,-10.5,"SFO",50,2019-12-15
"201912150sfo","SFO",0,0,2,1,0,0,0,0,0,"SFO","ATL",29,0,0,0,0,0,1,0,3,3,"ATL","SFO",29,22,"False","outdoors","grass",55,58,6,-10.5,"SFO",50,2019-12-15
"201912150was","PHI",0,0,1,1,1,0,0,0,0,"PHI","WAS",27,0,0,0,0,1,0,0,9,9,"PHI","WAS",37,27,"False","outdoors","grass",52,44,13,-7,"PHI",38,2019-12-15
"201912150was","WAS",0,0,2,1,0,0,0,0,0,"WAS","PHI",37,0,0,0,0,0,0,1,0,0,"PHI","WAS",37,27,"False","outdoors","grass",52,44,13,-7,"PHI",38,2019-12-15
"201912160nor","IND",0,0,0,0,0,0,0,0,0,"IND","NOR",34,0,0,0,0,0,1,0,-1,-1,"IND","NOR",7,34,"False","dome","astroturf",72,45,0,-8,"NOR",48.5,2019-12-16
"201912160nor","NOR",0,0,1,0,0,0,0,0,0,"NOR","IND",7,0,0,1,0,0,0,0,5,5,"IND","NOR",7,34,"False","dome","astroturf",72,45,0,-8,"NOR",48.5,2019-12-16
"201912210nwe","BUF",0,0,0,1,0,0,0,0,0,"BUF","NWE",24,0,0,0,0,1,0,0,2,2,"BUF","NWE",17,24,"False","outdoors","grass",33,64,2,-7,"NWE",38.5,2019-12-21
"201912210nwe","NWE",0,0,4,0,0,0,0,0,0,"NWE","BUF",17,0,0,0,1,0,0,0,5,5,"BUF","NWE",17,24,"False","outdoors","grass",33,64,2,-7,"NWE",38.5,2019-12-21
"201912210sfo","SFO",1,1,0,0,0,0,0,0,0,"SFO","LAR",31,0,0,0,0,0,1,0,7,7,"LAR","SFO",31,34,"False","outdoors","grass",58,66,12,-7,"SFO",45.5,2019-12-21
"201912210sfo","LAR",2,0,6,0,0,0,0,0,0,"LAR","SFO",34,0,0,0,0,0,1,0,9,9,"LAR","SFO",31,34,"False","outdoors","grass",58,66,12,-7,"SFO",45.5,2019-12-21
"201912210tam","TAM",1,0,5,1,0,0,0,0,0,"TAM","HOU",23,0,0,0,0,1,0,0,9,9,"HOU","TAM",23,20,"False","outdoors","grass",73,65,11,-3,"HOU",50,2019-12-21
"201912210tam","HOU",4,1,3,1,0,1,0,0,0,"HOU","TAM",20,0,0,0,1,0,0,0,22,22,"HOU","TAM",23,20,"False","outdoors","grass",73,65,11,-3,"HOU",50,2019-12-21
"201912220atl","ATL",0,0,3,0,0,0,0,0,0,"ATL","JAX",12,0,0,1,0,0,0,0,7,7,"JAX","ATL",12,24,"False","retractable roof (closed)","fieldturf",72,45,0,-7.5,"ATL",48,2019-12-22
"201912220atl","JAX",2,0,1,0,0,0,0,0,0,"JAX","ATL",24,0,0,0,0,1,0,0,5,5,"JAX","ATL",12,24,"False","retractable roof (closed)","fieldturf",72,45,0,-7.5,"ATL",48,2019-12-22
